"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 03, 2010","348.85","352.50","355.40","346.70","4.09M","-0.10%"
"Nov 02, 2010","349.20","364.15","364.40","345.00","7.43M","-3.35%"
"Nov 01, 2010","361.30","358.90","363.40","353.25","3.59M","3.02%"
"Oct 29, 2010","350.70","355.00","364.70","341.40","4.48M","-1.16%"
"Oct 28, 2010","354.80","365.85","365.90","352.10","5.76M","-2.39%"
"Oct 27, 2010","363.50","370.40","372.00","361.60","3.05M","-1.80%"
"Oct 26, 2010","370.15","366.35","374.35","365.00","4.84M","1.19%"
"Oct 25, 2010","365.80","365.00","372.40","364.00","4.47M","0.66%"
"Oct 22, 2010","363.40","374.00","374.00","361.55","3.95M","-2.35%"
"Oct 21, 2010","372.15","367.00","373.40","363.45","2.74M","2.41%"
"Oct 20, 2010","363.40","368.70","372.30","360.10","4.11M","-1.65%"
"Oct 19, 2010","369.50","380.00","381.35","366.55","3.95M","-2.16%"
"Oct 18, 2010","377.65","376.00","380.00","366.25","4.93M","1.00%"
"Oct 15, 2010","373.90","386.70","387.20","369.50","6.99M","-2.68%"
"Oct 14, 2010","384.20","388.40","393.00","382.05","5.18M","-0.65%"
"Oct 13, 2010","386.70","375.50","388.90","375.25","4.33M","3.18%"
"Oct 12, 2010","374.80","382.60","383.00","372.00","3.90M","-2.04%"
"Oct 11, 2010","382.60","384.00","391.00","380.30","3.50M","-0.01%"
"Oct 08, 2010","382.65","383.90","386.40","374.25","5.88M","0.34%"
"Oct 07, 2010","381.35","394.00","395.10","378.10","5.47M","-2.91%"
"Oct 06, 2010","392.80","392.00","396.50","389.00","6.07M","0.63%"
"Oct 05, 2010","390.35","390.00","393.70","386.10","5.11M","-0.14%"
"Oct 04, 2010","390.90","391.00","397.50","384.65","6.62M","0.72%"
"Oct 01, 2010","388.10","380.00","393.40","379.00","7.92M","2.62%"
"Sep 30, 2010","378.20","373.00","379.90","369.05","6.77M","1.41%"
"Sep 29, 2010","372.95","381.00","385.15","372.25","8.72M","-1.34%"
"Sep 28, 2010","378.00","369.00","380.50","367.05","7.49M","2.30%"
"Sep 27, 2010","369.50","370.15","375.40","367.00","7.75M","1.16%"
"Sep 24, 2010","365.25","353.70","367.50","347.45","7.73M","5.03%"
"Sep 23, 2010","347.75","354.80","357.00","346.45","3.43M","-1.68%"
"Sep 22, 2010","353.70","360.00","361.00","350.10","5.01M","-1.39%"
"Sep 21, 2010","358.70","366.00","367.30","355.60","5.32M","-1.90%"
"Sep 20, 2010","365.65","350.00","367.25","350.00","8.27M","3.73%"
"Sep 17, 2010","352.50","351.00","358.65","349.75","9.12M","0.80%"
"Sep 16, 2010","349.70","340.00","356.50","334.25","12.25M","2.51%"
"Sep 15, 2010","341.15","341.15","345.45","337.40","5.22M","0.00%"
"Sep 14, 2010","341.15","333.00","343.45","333.00","8.58M","2.48%"
"Sep 13, 2010","332.90","323.00","334.45","322.00","4.55M","3.39%"
"Sep 09, 2010","322.00","320.00","323.65","318.50","4.06M","1.18%"
"Sep 08, 2010","318.25","315.00","319.30","313.15","2.77M","0.71%"
"Sep 07, 2010","316.00","319.00","321.90","314.75","3.25M","-0.82%"
"Sep 06, 2010","318.60","314.00","319.50","314.00","2.74M","1.71%"
"Sep 03, 2010","313.25","311.85","315.40","308.65","3.83M","0.45%"
"Sep 02, 2010","311.85","310.00","315.15","308.50","4.46M","0.58%"
"Sep 01, 2010","310.05","303.50","312.00","303.05","4.21M","2.68%"
"Aug 31, 2010","301.95","307.00","307.00","297.25","6.25M","-1.74%"
"Aug 30, 2010","307.30","311.00","314.00","303.25","4.23M","0.15%"
"Aug 27, 2010","306.85","315.50","317.90","305.20","5.10M","-3.54%"
"Aug 26, 2010","318.10","313.00","319.75","312.35","5.47M","2.10%"
"Aug 25, 2010","311.55","321.00","321.60","310.25","4.83M","-3.28%"
"Aug 24, 2010","322.10","330.10","331.50","320.50","4.73M","-2.45%"
"Aug 23, 2010","330.20","331.15","336.75","328.50","4.99M","-1.08%"
"Aug 20, 2010","333.80","320.45","335.00","318.40","8.99M","3.83%"
"Aug 19, 2010","321.50","320.10","323.50","319.05","2.75M","0.42%"
"Aug 18, 2010","320.15","319.00","323.00","315.25","3.80M","0.60%"
"Aug 17, 2010","318.25","321.00","323.95","316.20","3.64M","-0.66%"
"Aug 16, 2010","320.35","322.50","328.40","316.65","5.04M","-0.67%"
"Aug 13, 2010","322.50","315.55","323.80","315.00","4.75M","2.20%"
"Aug 12, 2010","315.55","314.15","319.00","307.00","5.77M","-0.03%"
"Aug 11, 2010","315.65","318.60","322.85","315.00","4.56M","-1.48%"
"Aug 10, 2010","320.40","318.00","324.95","317.10","6.45M","-0.08%"
"Aug 09, 2010","320.65","305.00","321.40","305.00","7.42M","4.21%"
"Aug 06, 2010","307.70","319.90","319.90","306.15","3.49M","-1.00%"
"Aug 05, 2010","310.80","321.00","321.00","309.85","4.27M","0.29%"
"Aug 04, 2010","309.90","319.90","319.90","305.60","4.53M","1.44%"
"Aug 03, 2010","305.50","304.50","309.20","304.00","4.78M","0.59%"
"Aug 02, 2010","303.70","303.00","307.20","302.15","5.08M","0.76%"
"Jul 30, 2010","301.40","308.00","309.40","300.10","5.48M","-2.49%"
"Jul 29, 2010","309.10","306.95","312.20","304.35","7.54M","-0.91%"
"Jul 28, 2010","311.95","320.00","324.70","310.40","5.82M","-2.53%"
"Jul 27, 2010","320.05","313.10","322.75","308.50","9.25M","2.22%"
"Jul 26, 2010","313.10","324.95","325.40","312.50","4.51M","-2.91%"
"Jul 23, 2010","322.50","329.00","331.00","320.60","4.33M","-1.38%"
"Jul 22, 2010","327.00","322.00","330.00","318.65","5.95M","0.94%"
"Jul 21, 2010","323.95","321.50","324.85","319.10","4.24M","0.78%"
"Jul 20, 2010","321.45","316.50","323.85","316.50","5.33M","1.87%"
"Jul 19, 2010","315.55","316.05","316.95","313.25","3.17M","-1.25%"
"Jul 16, 2010","319.55","319.00","321.00","316.25","4.98M","0.25%"
"Jul 15, 2010","318.75","319.15","321.00","312.90","6.69M","-0.13%"
"Jul 14, 2010","319.15","318.00","325.50","317.10","14.88M","0.98%"
"Jul 13, 2010","316.05","302.80","318.85","302.80","10.78M","4.38%"
"Jul 12, 2010","302.80","297.00","304.30","297.00","4.91M","2.37%"
"Jul 09, 2010","295.80","283.00","296.90","283.00","6.75M","4.63%"
"Jul 08, 2010","282.70","285.00","286.00","281.65","2.34M","1.33%"
"Jul 07, 2010","279.00","282.05","284.30","277.50","3.04M","-1.19%"
"Jul 06, 2010","282.35","280.05","284.25","279.05","2.81M","0.55%"
"Jul 05, 2010","280.80","281.50","282.75","279.00","1.58M","-0.55%"
"Jul 02, 2010","282.35","283.75","287.20","280.50","2.41M","-0.53%"
"Jul 01, 2010","283.85","286.70","286.70","281.65","2.76M","-1.66%"
"Jun 30, 2010","288.65","282.00","289.75","280.00","4.33M","1.19%"
"Jun 29, 2010","285.25","291.50","297.25","283.55","7.60M","-2.23%"
"Jun 28, 2010","291.75","288.55","292.95","284.20","3.34M","1.96%"
"Jun 25, 2010","286.15","287.00","291.50","284.50","4.25M","-1.05%"
"Jun 24, 2010","289.20","291.75","293.90","285.10","5.56M","-0.89%"
"Jun 23, 2010","291.80","283.00","293.50","282.40","4.30M","1.23%"
"Jun 22, 2010","288.25","289.70","292.85","287.15","4.51M","-0.65%"
"Jun 21, 2010","290.15","284.00","292.40","282.65","5.78M","2.65%"
"Jun 18, 2010","282.65","282.00","284.60","277.20","6.42M","-0.12%"
"Jun 17, 2010","283.00","278.00","284.80","275.00","8.96M","1.96%"
"Jun 16, 2010","277.55","273.50","279.80","273.50","8.73M","1.85%"
"Jun 15, 2010","272.50","266.00","274.70","261.00","8.60M","3.06%"
"Jun 14, 2010","264.40","265.00","266.05","259.50","5.89M","0.76%"
"Jun 11, 2010","262.40","264.00","269.70","260.90","7.31M","-0.13%"
"Jun 10, 2010","262.75","260.00","263.90","256.60","5.68M","1.76%"
"Jun 09, 2010","258.20","258.00","263.30","254.50","6.07M","0.35%"
"Jun 08, 2010","257.30","264.50","268.00","255.00","7.06M","-2.50%"
"Jun 07, 2010","263.90","272.00","273.90","262.10","9.51M","-6.34%"
"Jun 04, 2010","281.75","276.40","285.60","274.00","5.21M","1.22%"
"Jun 03, 2010","278.35","277.00","280.00","275.40","3.74M","1.89%"
"Jun 02, 2010","273.20","271.00","274.95","266.05","5.93M","0.85%"
"Jun 01, 2010","270.90","275.70","280.70","269.35","6.18M","-2.10%"
"May 31, 2010","276.70","278.80","279.55","270.70","7.26M","-1.20%"
"May 28, 2010","280.05","273.50","281.55","272.50","7.18M","3.53%"
"May 27, 2010","270.50","263.65","271.80","261.70","6.08M","2.64%"
"May 26, 2010","263.55","260.00","265.85","259.20","6.42M","2.91%"
"May 25, 2010","256.10","260.00","264.50","254.75","7.48M","-2.77%"
"May 24, 2010","263.40","272.00","280.00","260.35","6.42M","-2.08%"
"May 21, 2010","269.00","265.00","270.35","260.95","6.95M","-0.70%"
"May 20, 2010","270.90","280.55","282.65","269.10","7.69M","-2.97%"
"May 19, 2010","279.20","286.95","286.95","276.00","9.42M","-3.49%"
"May 18, 2010","289.30","287.00","293.45","284.30","8.09M","0.78%"
"May 17, 2010","287.05","294.00","297.00","280.00","11.28M","-3.85%"
"May 14, 2010","298.55","306.95","309.95","296.55","6.45M","-2.42%"
"May 13, 2010","305.95","298.00","307.00","298.00","7.91M","3.10%"
"May 12, 2010","296.75","297.40","301.20","291.50","5.14M","0.56%"
"May 11, 2010","295.10","304.50","307.00","292.55","5.67M","-3.09%"
"May 10, 2010","304.50","290.00","306.45","289.50","6.89M","6.97%"
"May 07, 2010","284.65","294.80","294.80","282.65","7.04M","-4.53%"
"May 06, 2010","298.15","301.40","302.00","295.00","6.24M","-1.08%"
"May 05, 2010","301.40","300.00","303.40","294.60","6.70M","0.10%"
"May 04, 2010","301.10","307.00","312.75","299.70","6.84M","-1.92%"
"May 03, 2010","307.00","307.00","311.00","305.10","4.36M","-1.19%"
"Apr 30, 2010","310.70","311.00","315.80","308.75","5.53M","0.42%"
"Apr 29, 2010","309.40","308.70","314.90","306.65","7.22M","0.80%"
"Apr 28, 2010","306.95","312.00","313.40","304.50","7.37M","-2.88%"
"Apr 27, 2010","316.05","320.00","323.35","315.10","7.33M","-2.14%"
"Apr 26, 2010","322.95","335.00","340.00","321.10","8.05M","-2.81%"
"Apr 23, 2010","332.30","325.35","336.00","325.35","6.92M","2.14%"
"Apr 22, 2010","325.35","328.00","333.30","324.25","6.07M","-1.53%"
"Apr 21, 2010","330.40","326.00","333.90","326.00","5.79M","1.38%"
"Apr 20, 2010","325.90","317.00","328.70","313.50","10.01M","2.92%"
"Apr 19, 2010","316.65","325.00","329.00","315.00","7.54M","-4.12%"
"Apr 16, 2010","330.25","336.10","337.60","324.10","9.16M","-2.29%"
"Apr 15, 2010","338.00","335.25","345.40","335.05","9.38M","0.99%"
"Apr 13, 2010","334.70","333.40","337.25","331.00","4.92M","0.31%"
"Apr 12, 2010","333.65","334.00","335.00","328.20","6.86M","0.20%"
"Apr 09, 2010","333.00","335.00","338.55","330.40","5.95M","-0.24%"
"Apr 08, 2010","333.80","345.00","345.00","327.05","8.58M","0.66%"
"Apr 07, 2010","331.60","329.00","335.00","326.25","9.16M","0.87%"
"Apr 06, 2010","328.75","324.00","330.75","323.30","8.17M","2.02%"
"Apr 05, 2010","322.25","312.00","325.00","312.00","7.53M","3.42%"
"Apr 01, 2010","311.60","311.00","313.40","309.35","4.83M","0.87%"
"Mar 31, 2010","308.90","312.00","316.00","307.85","10.89M","0.00%"
"Mar 30, 2010","308.90","299.25","311.70","299.10","12.39M","3.33%"
"Mar 29, 2010","298.95","295.00","301.90","294.60","8.52M","1.46%"
"Mar 26, 2010","294.65","300.00","302.35","292.00","8.23M","-1.34%"
"Mar 25, 2010","298.65","294.00","300.80","291.10","6.87M","1.41%"
"Mar 23, 2010","294.50","303.20","305.40","293.70","8.90M","-2.31%"
"Mar 22, 2010","301.45","306.00","308.90","300.05","5.85M","-3.67%"
"Mar 19, 2010","312.95","318.00","318.90","311.30","5.15M","-1.23%"
"Mar 18, 2010","316.85","315.00","319.40","310.10","7.03M","0.97%"
"Mar 17, 2010","313.80","314.45","319.90","311.65","6.68M","0.45%"
"Mar 16, 2010","312.40","310.00","314.35","306.00","5.58M","0.94%"
"Mar 15, 2010","309.50","308.00","311.70","305.00","5.44M","-0.40%"
"Mar 12, 2010","310.75","312.00","315.85","307.60","5.51M","-0.42%"
"Mar 11, 2010","312.05","316.00","316.40","309.20","6.00M","-0.91%"
"Mar 10, 2010","314.90","314.10","317.40","308.00","9.56M","1.04%"
"Mar 09, 2010","311.65","319.80","320.00","310.10","6.94M","-1.78%"
"Mar 08, 2010","317.30","320.00","325.80","316.05","8.17M","0.17%"
"Mar 05, 2010","316.75","307.00","318.95","305.55","13.86M","4.06%"
"Mar 04, 2010","304.40","299.85","306.80","297.00","9.99M","1.96%"
"Mar 03, 2010","298.55","293.00","301.40","292.10","9.77M","2.16%"
"Mar 02, 2010","292.25","299.00","300.20","287.20","16.60M","-2.08%"
"Feb 26, 2010","298.45","290.75","315.00","289.00","20.65M","3.09%"
"Feb 25, 2010","289.50","291.80","293.90","287.20","8.95M","0.23%"
"Feb 24, 2010","288.85","285.10","291.20","283.00","7.16M","-0.48%"
"Feb 23, 2010","290.25","286.30","292.35","281.60","9.27M","1.95%"
"Feb 22, 2010","284.70","295.25","298.80","282.70","9.24M","-2.20%"
"Feb 19, 2010","291.10","299.80","302.00","288.30","11.08M","-4.15%"
"Feb 18, 2010","303.70","307.50","310.90","301.70","9.28M","-0.69%"
"Feb 17, 2010","305.80","313.00","317.60","304.05","8.90M","-1.28%"
"Feb 16, 2010","309.75","306.00","310.85","302.60","5.88M","2.11%"
"Feb 15, 2010","303.35","310.00","311.40","301.60","6.93M","-1.19%"
"Feb 11, 2010","307.00","304.00","310.60","304.00","7.89M","1.77%"
"Feb 10, 2010","301.65","308.00","312.90","300.05","11.50M","-1.41%"
"Feb 09, 2010","305.95","311.50","314.00","302.40","8.82M","-1.78%"
"Feb 08, 2010","311.50","315.05","318.30","304.00","9.02M","-0.97%"
"Feb 06, 2010","314.55","315.00","316.50","310.00","953.45K","1.90%"
"Feb 05, 2010","308.70","323.60","323.60","301.15","9.13M","-3.94%"
"Feb 04, 2010","321.35","335.00","335.00","319.15","7.17M","-4.39%"
"Feb 03, 2010","336.10","327.80","338.75","327.80","6.13M","2.99%"
"Feb 02, 2010","326.35","335.80","342.90","324.00","11.54M","-1.81%"
"Feb 01, 2010","332.35","330.05","338.80","326.40","7.08M","-0.39%"
"Jan 29, 2010","333.65","320.00","336.90","314.00","13.03M","2.88%"
"Jan 28, 2010","324.30","322.10","331.00","318.00","12.84M","2.16%"
"Jan 27, 2010","317.45","339.90","340.30","311.90","13.88M","-7.76%"
"Jan 25, 2010","344.15","350.10","354.40","342.75","6.10M","-2.44%"
"Jan 22, 2010","352.75","356.10","358.70","346.20","11.03M","-2.97%"
"Jan 21, 2010","363.55","371.00","373.80","361.30","5.78M","-2.72%"
"Jan 20, 2010","373.70","382.00","383.35","370.30","5.27M","-1.58%"
"Jan 19, 2010","379.70","388.45","392.00","378.10","5.49M","-1.96%"
"Jan 18, 2010","387.30","384.50","389.10","379.05","5.93M","0.26%"
"Jan 15, 2010","386.30","385.00","392.00","384.00","5.59M","0.78%"
"Jan 14, 2010","383.30","390.00","394.50","382.05","6.39M","-1.17%"
"Jan 13, 2010","387.85","380.00","389.70","375.00","8.64M","1.02%"
"Jan 12, 2010","383.95","400.00","400.40","382.70","7.36M","-3.88%"
"Jan 11, 2010","399.45","395.80","403.50","393.15","11.69M","2.45%"
"Jan 08, 2010","389.90","375.00","393.80","375.00","14.33M","4.11%"
"Jan 07, 2010","374.50","377.00","383.30","372.35","6.29M","-1.07%"
"Jan 06, 2010","378.55","369.80","380.50","367.25","10.66M","2.46%"
"Jan 05, 2010","369.45","368.00","373.00","367.55","6.52M","1.33%"
"Jan 04, 2010","364.60","361.00","367.80","361.00","4.48M","0.94%"
"Dec 31, 2009","361.20","368.00","369.55","359.40","6.93M","-1.24%"
"Dec 30, 2009","365.75","363.90","369.90","363.90","5.89M","0.36%"
"Dec 29, 2009","364.45","373.95","374.50","363.20","6.39M","-1.66%"
"Dec 24, 2009","370.60","368.00","376.00","366.10","8.74M","1.30%"
"Dec 23, 2009","365.85","353.00","367.45","353.00","7.04M","2.88%"
"Dec 22, 2009","355.60","355.00","358.70","352.00","6.55M","1.35%"
"Dec 21, 2009","350.85","356.90","361.00","349.55","7.75M","-1.83%"
"Dec 18, 2009","357.40","361.00","371.90","355.50","16.57M","-2.28%"
"Dec 17, 2009","365.75","377.15","379.50","360.15","15.38M","-3.61%"
"Dec 16, 2009","379.45","379.35","383.90","375.10","8.13M","-0.52%"
"Dec 15, 2009","381.45","385.00","387.50","377.80","9.75M","-0.27%"
"Dec 14, 2009","382.50","383.00","386.50","378.00","8.56M","-0.14%"
"Dec 11, 2009","383.05","390.00","394.40","376.20","8.70M","-0.92%"
"Dec 10, 2009","386.60","380.80","390.00","379.35","7.86M","0.99%"
"Dec 09, 2009","382.80","380.00","388.90","378.00","10.66M","0.07%"
"Dec 08, 2009","382.55","365.00","384.25","365.00","8.91M","3.52%"
"Dec 07, 2009","369.55","382.00","383.70","367.00","7.18M","-2.81%"
"Dec 04, 2009","380.25","380.85","386.90","376.20","8.74M","-0.96%"
"Dec 03, 2009","383.95","396.00","396.00","382.00","9.96M","-0.40%"
"Dec 02, 2009","385.50","374.90","388.25","373.25","15.01M","4.01%"
"Dec 01, 2009","370.65","353.10","372.30","353.10","11.07M","5.42%"
"Nov 30, 2009","351.60","352.00","362.20","348.90","10.26M","0.29%"
"Nov 27, 2009","350.60","350.00","355.95","325.45","15.69M","-1.04%"
"Nov 26, 2009","354.30","362.00","365.80","352.15","9.68M","-1.83%"
"Nov 25, 2009","360.90","373.30","377.50","359.55","12.49M","-3.31%"
"Nov 24, 2009","373.25","374.90","380.00","368.60","8.86M","0.31%"
"Nov 23, 2009","372.10","381.10","382.70","370.65","7.85M","-0.79%"
"Nov 20, 2009","375.05","363.00","376.70","356.10","13.06M","2.40%"
"Nov 19, 2009","366.25","381.00","381.75","362.50","9.17M","-3.73%"
"Nov 18, 2009","380.45","376.90","384.00","372.35","10.36M","0.92%"
"Nov 17, 2009","377.00","385.45","388.90","370.50","11.60M","-2.20%"
"Nov 16, 2009","385.50","375.00","387.80","372.35","10.03M","4.71%"
"Nov 13, 2009","368.15","368.00","373.80","360.55","14.64M","-0.39%"
"Nov 12, 2009","369.60","383.00","394.00","365.15","18.16M","-3.69%"
"Nov 11, 2009","383.75","382.00","386.25","368.15","14.80M","1.63%"
"Nov 10, 2009","377.60","393.25","397.70","375.00","13.39M","-3.19%"
"Nov 09, 2009","390.05","385.00","395.00","371.35","12.22M","2.64%"
"Nov 06, 2009","380.00","380.00","390.80","375.65","11.35M","2.04%"
"Nov 05, 2009","372.40","362.50","374.90","349.15","16.10M","2.03%"
"Nov 04, 2009","365.00","341.00","370.50","341.00","11.92M","8.74%"
"Nov 03, 2009","335.65","365.10","366.80","331.00","11.44M","-9.35%"
"Oct 30, 2009","370.25","378.00","394.50","367.05","13.07M","-1.40%"
"Oct 29, 2009","375.50","385.65","395.00","372.00","14.37M","-6.70%"
"Oct 28, 2009","402.45","395.00","408.80","384.50","13.95M","0.39%"
"Oct 27, 2009","400.90","429.00","429.00","397.65","16.28M","-6.58%"
"Oct 26, 2009","429.15","459.00","459.00","427.00","10.92M","-5.59%"
"Oct 23, 2009","454.55","453.00","519.90","450.25","9.23M","1.26%"
"Oct 22, 2009","448.90","470.00","475.40","444.80","11.64M","-4.88%"
"Oct 21, 2009","471.95","468.70","490.85","465.25","16.57M","0.41%"
"Oct 20, 2009","470.00","460.90","476.30","460.90","13.14M","1.80%"
"Oct 17, 2009","461.70","459.50","468.40","455.35","3.85M","0.21%"
"Oct 16, 2009","460.75","430.00","464.00","430.00","16.70M","6.31%"
"Oct 15, 2009","433.40","435.00","441.00","430.30","8.27M","0.39%"
"Oct 14, 2009","431.70","430.00","437.00","428.00","8.09M","1.52%"
"Oct 12, 2009","425.25","418.85","427.70","417.00","6.35M","2.21%"
"Oct 09, 2009","416.05","422.00","427.90","413.80","9.36M","-0.55%"
"Oct 08, 2009","418.35","417.00","423.85","410.50","9.38M","1.08%"
"Oct 07, 2009","413.90","420.00","425.70","410.00","9.33M","-0.83%"
"Oct 06, 2009","417.35","425.00","428.70","401.50","12.45M","-1.29%"
"Oct 05, 2009","422.80","434.30","436.00","419.20","7.92M","-3.87%"
"Oct 01, 2009","439.80","436.65","445.50","434.45","11.93M","0.41%"
"Sep 30, 2009","438.00","429.00","439.95","423.55","10.65M","2.61%"
"Sep 29, 2009","426.85","435.00","435.00","425.30","6.32M","0.00%"
"Sep 25, 2009","426.85","419.00","432.75","418.25","10.18M","0.57%"
"Sep 24, 2009","424.45","418.00","428.40","409.30","10.84M","0.20%"
"Sep 23, 2009","423.60","430.90","439.20","419.00","12.83M","-1.52%"
"Sep 22, 2009","430.15","428.00","435.00","425.00","8.12M","0.36%"
"Sep 18, 2009","428.60","414.00","430.50","412.00","9.63M","2.04%"
"Sep 17, 2009","420.05","422.00","426.00","416.10","9.86M","0.29%"
"Sep 16, 2009","418.85","419.65","422.40","411.70","10.43M","1.48%"
"Sep 15, 2009","412.75","396.90","414.90","395.00","11.82M","5.47%"
"Sep 14, 2009","391.35","395.50","395.50","387.05","13.04M","-1.81%"
"Sep 11, 2009","398.55","412.05","416.00","394.25","17.38M","-2.57%"
"Sep 10, 2009","409.05","425.05","431.00","405.30","17.37M","-2.70%"
"Sep 09, 2009","420.40","434.00","437.00","417.40","15.79M","-3.48%"
"Sep 08, 2009","435.55","439.80","447.30","432.00","14.24M","-0.05%"
"Sep 07, 2009","435.75","419.00","438.40","417.50","9.10M","5.13%"
"Sep 04, 2009","414.50","416.00","418.10","394.70","16.90M","0.40%"
"Sep 03, 2009","412.85","417.00","420.50","411.00","8.16M","0.45%"
"Sep 02, 2009","411.00","408.45","425.70","408.00","13.16M","-1.31%"
"Sep 01, 2009","416.45","428.00","441.95","412.50","15.55M","-1.82%"
"Aug 31, 2009","424.15","407.00","427.00","405.10","14.59M","2.66%"
"Aug 28, 2009","413.15","393.10","415.00","390.00","15.08M","5.36%"
"Aug 27, 2009","392.15","352.90","398.60","352.90","6.02M","-1.77%"
"Aug 26, 2009","399.20","395.10","406.80","395.00","10.33M","1.53%"
"Aug 25, 2009","393.20","390.25","397.90","385.00","9.61M","-0.33%"
"Aug 24, 2009","394.50","389.00","398.50","388.70","8.61M","3.19%"
"Aug 21, 2009","382.30","372.70","383.90","365.55","9.59M","2.03%"
"Aug 20, 2009","374.70","380.00","383.00","372.35","5.95M","0.73%"
"Aug 19, 2009","372.00","380.05","384.50","368.05","10.11M","-1.17%"
"Aug 18, 2009","376.40","367.00","381.90","360.65","12.89M","3.29%"
"Aug 17, 2009","364.40","388.70","388.70","362.20","10.77M","-7.86%"
"Aug 14, 2009","395.50","403.00","406.75","389.90","14.41M","-1.16%"
"Aug 13, 2009","400.15","380.50","401.95","380.50","13.01M","7.31%"
"Aug 12, 2009","372.90","359.70","376.00","350.50","13.29M","2.98%"
"Aug 11, 2009","362.10","360.15","372.50","356.00","11.23M","-0.18%"
"Aug 10, 2009","362.75","377.00","380.00","359.10","10.16M","-1.18%"
"Aug 07, 2009","367.10","374.65","383.50","365.00","13.36M","-3.34%"
"Aug 06, 2009","379.80","390.50","399.50","375.00","14.63M","-3.04%"
"Aug 05, 2009","391.70","399.90","401.40","385.60","9.67M","-1.67%"
"Aug 04, 2009","398.35","409.00","409.10","393.15","9.95M","-1.79%"
"Aug 03, 2009","405.60","400.00","407.90","384.65","13.84M","2.37%"
"Jul 31, 2009","396.20","406.10","415.00","390.15","14.82M","-1.33%"
"Jul 30, 2009","401.55","394.00","407.50","388.35","14.56M","1.13%"
"Jul 29, 2009","397.05","420.00","422.00","389.10","16.83M","-6.77%"
"Jul 28, 2009","425.90","414.00","433.70","414.00","20.02M","3.52%"
"Jul 27, 2009","411.40","395.25","416.85","390.25","21.20M","4.48%"
"Jul 24, 2009","393.75","374.00","396.75","372.00","19.13M","6.43%"
"Jul 23, 2009","369.95","349.25","374.30","349.25","14.39M","6.98%"
"Jul 22, 2009","345.80","345.55","367.80","342.15","19.52M","0.65%"
"Jul 21, 2009","343.55","352.00","352.75","339.00","11.39M","-2.05%"
"Jul 20, 2009","350.75","340.00","354.50","333.10","13.31M","5.44%"
"Jul 17, 2009","332.65","320.00","337.85","320.00","13.56M","5.02%"
"Jul 16, 2009","316.75","330.00","332.40","312.85","13.34M","-1.80%"
"Jul 15, 2009","322.55","305.00","324.50","302.20","14.87M","7.71%"
"Jul 14, 2009","299.45","269.90","308.60","269.90","14.85M","11.07%"
"Jul 13, 2009","269.60","270.05","274.70","259.30","12.06M","-3.20%"
"Jul 10, 2009","278.50","284.10","291.00","274.55","14.25M","-0.13%"
"Jul 09, 2009","278.85","287.00","289.00","271.30","17.92M","-1.71%"
"Jul 08, 2009","283.70","304.20","304.20","281.00","14.27M","-7.99%"
"Jul 07, 2009","308.35","312.40","316.60","297.65","17.68M","-0.61%"
"Jul 06, 2009","310.25","339.00","356.90","305.00","22.47M","-7.96%"
"Jul 03, 2009","337.10","329.90","339.50","326.60","12.14M","0.10%"
"Jul 02, 2009","336.75","328.10","340.00","316.25","15.02M","3.22%"
"Jul 01, 2009","326.25","314.25","329.40","305.00","15.26M","4.97%"
"Jun 30, 2009","310.80","342.00","344.90","308.10","14.43M","-8.14%"
"Jun 29, 2009","338.35","330.00","345.50","327.00","16.12M","3.88%"
"Jun 26, 2009","325.70","344.40","344.40","317.65","13.69M","2.63%"
"Jun 25, 2009","317.35","325.00","331.50","314.50","14.36M","-0.91%"
"Jun 24, 2009","320.25","319.00","325.95","312.50","13.88M","1.38%"
"Jun 23, 2009","315.90","315.00","322.75","304.10","17.57M","-2.21%"
"Jun 22, 2009","323.05","340.00","341.00","321.10","12.22M","-2.33%"
"Jun 19, 2009","330.75","323.00","334.70","315.20","15.40M","2.86%"
"Jun 18, 2009","321.55","334.95","340.90","308.75","19.12M","-3.50%"
"Jun 17, 2009","333.20","350.00","363.45","327.10","14.74M","-5.70%"
"Jun 16, 2009","353.35","344.90","363.95","342.00","19.27M","0.26%"
"Jun 15, 2009","352.45","367.00","377.45","349.10","12.97M","-4.17%"
"Jun 12, 2009","367.80","394.75","397.65","365.15","13.40M","-6.19%"
"Jun 11, 2009","392.05","395.00","399.40","380.00","14.96M","-1.10%"
"Jun 10, 2009","396.40","410.00","416.90","390.00","15.34M","-1.55%"
"Jun 09, 2009","402.65","359.00","411.70","344.00","23.44M","10.30%"
"Jun 08, 2009","365.05","409.45","413.95","359.70","12.66M","-10.53%"
"Jun 05, 2009","408.00","421.80","426.80","404.15","13.23M","-1.99%"
"Jun 04, 2009","416.30","376.60","419.80","376.60","15.39M","3.38%"
"Jun 03, 2009","402.70","413.00","414.50","393.55","14.27M","-0.49%"
"Jun 02, 2009","404.70","420.00","426.00","400.00","21.75M","-2.53%"
"Jun 01, 2009","415.20","412.00","426.50","403.00","18.10M","2.14%"
"May 29, 2009","406.50","376.50","420.35","375.00","26.53M","9.04%"
"May 28, 2009","372.80","365.00","381.00","361.60","20.60M","1.86%"
"May 27, 2009","366.00","346.00","367.90","345.00","19.36M","8.61%"
"May 26, 2009","337.00","357.50","360.70","332.50","13.21M","-4.51%"
"May 25, 2009","352.90","335.00","355.60","335.00","16.89M","5.66%"
